country_id,country,state,city,district,district_region,area,pincode
1,India,Haryana,Gurgaon,Gurgaon,Manesar Sector M9,,122052
1,India,Haryana,Gurgaon,Gurgaon,Manesar Village,,122051
1,India,Haryana,Gurgaon,Gurgaon,Mankdola,,122505
1,India,Haryana,Gurgaon,Gurgaon,Maruthi Kunj,,122102
1,India,Haryana,Gurgaon,Gurgaon,May Field Gardens,,122018
1,India,Haryana,Gurgaon,Gurgaon,Mehchana,,122504
1,India,Haryana,Gurgaon,Gurgaon,Mini Sectt.,,122001
1,India,Haryana,Gurgaon,Gurgaon,Mirpur,,122502
1,India,Haryana,Gurgaon,Gurgaon,Model Town,,122001
1,India,Haryana,Gurgaon,Gurgaon,Mohamadpur Ahir,,122105
1,India,Haryana,Gurgaon,Gurgaon,Mohyal Colony,,122022
1,India,Haryana,Gurgaon,Gurgaon,Moklawas,,122413
1,India,Haryana,Gurgaon,Gurgaon,Moolthan,,122108
1,India,Haryana,Gurgaon,Gurgaon,Nagina (Gurgaon),,122108
1,India,Haryana,Gurgaon,Gurgaon,Naheda,,122508
1,India,Haryana,Gurgaon,Gurgaon,Nai,,122508
1,India,Haryana,Gurgaon,Gurgaon,Nanukalan,,122414
1,India,Haryana,Gurgaon,Gurgaon,Narhera,,122503
1,India,Haryana,Gurgaon,Gurgaon,Narsinghpur,,122004
1,India,Haryana,Gurgaon,Gurgaon,Nathupur,,122002
1,India,Haryana,Gurgaon,Gurgaon,New Basti,,122006
1,India,Haryana,Gurgaon,Gurgaon,New Colony (Gurgaon),,122001
1,India,Haryana,Gurgaon,Gurgaon,New Palam Vihar,,122017
1,India,Haryana,Gurgaon,Gurgaon,Noorgarh,,122504
1,India,Haryana,Gurgaon,Gurgaon,Nsg Camp Manesar,,122051
1,India,Haryana,Gurgaon,Gurgaon,Nuh,,122107
1,India,Haryana,Gurgaon,Gurgaon,Pace City,,122004
1,India,Haryana,Gurgaon,Gurgaon,Pachgaon,,122413
1,India,Haryana,Gurgaon,Gurgaon,Pahari,,122502
1,India,Haryana,Gurgaon,Gurgaon,Palam Road,,122015
1,India,Haryana,Gurgaon,Gurgaon,Palam Vihar (Gurgaon),,122017
1,India,Haryana,Gurgaon,Gurgaon,Paltra,,122101
1,India,Haryana,Gurgaon,Gurgaon,Pataudi,,122503
1,India,Haryana,Gurgaon,Gurgaon,Pataudi Sector 1,,122503
1,India,Haryana,Gurgaon,Gurgaon,Pataudi Sector 2,,122503
1,India,Haryana,Gurgaon,Gurgaon,Pataudi Sector 3,,122503
1,India,Haryana,Gurgaon,Gurgaon,Pataudi Sector 4,,122503
1,India,Haryana,Gurgaon,Gurgaon,Pataudi Sector 5,,122503
1,India,Haryana,Gurgaon,Gurgaon,Pataudi Sector 6,,122503
1,India,Haryana,Gurgaon,Gurgaon,Patel Nagar,,122022
1,India,Haryana,Gurgaon,Gurgaon,Pathreri,,122413
1,India,Haryana,Gurgaon,Gurgaon,Patil R.S.,,122506
1,India,Haryana,Gurgaon,Gurgaon,Pingwan,,122508
1,India,Haryana,Gurgaon,Gurgaon,Punhana,,122508
1,India,Haryana,Gurgaon,Gurgaon,Railwary Road,,122006
1,India,Haryana,Gurgaon,Gurgaon,Raisina,,122102
1,India,Haryana,Gurgaon,Gurgaon,Rajendra Park,,122006
1,India,Haryana,Gurgaon,Gurgaon,Rajiv Nagar,,122001
1,India,Haryana,Gurgaon,Gurgaon,Ram Nagar,,122022
1,India,Haryana,Gurgaon,Gurgaon,Ramgarh,,122502
1,India,Haryana,Gurgaon,Gurgaon,Ratan Vihar,,122006
1,India,Haryana,Gurgaon,Gurgaon,Rathiwas,,122105
1,India,Haryana,Gurgaon,Gurgaon,Ravi Nagar,,122001
1,India,Haryana,Gurgaon,Gurgaon,Rawli,,122104
1,India,Haryana,Gurgaon,Gurgaon,Rethath,,122508
1,India,Haryana,Gurgaon,Gurgaon,Rewasan,,122103
1,India,Haryana,Gurgaon,Gurgaon,Rithoj,,122102
1,India,Haryana,Gurgaon,Gurgaon,Rojka Meo,,122103
1,India,Haryana,Gurgaon,Gurgaon,Rosewood City,,122018
1,India,Haryana,Gurgaon,Gurgaon,Sadar Bazaar,,122001
1,India,Haryana,Gurgaon,Gurgaon,Sakras,,122108
1,India,Haryana,Gurgaon,Gurgaon,Saraswati Kunj,,122011
1,India,Haryana,Gurgaon,Gurgaon,Saraswati Vihar,,122009
1,India,Haryana,Gurgaon,Gurgaon,Sarhaul,,122015
1,India,Haryana,Gurgaon,Gurgaon,Sector 1,,122017
1,India,Haryana,Gurgaon,Gurgaon,Sector 10,,122001
1,India,Haryana,Gurgaon,Gurgaon,Sector 100,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 101,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 102,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 102A,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 103,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 104,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 105,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 106,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 107,,122018
1,India,Haryana,Gurgaon,Gurgaon,Sector 108,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 109,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 10A,,122001
1,India,Haryana,Gurgaon,Gurgaon,Sector 11,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 110,,122017
1,India,Haryana,Gurgaon,Gurgaon,Sector 110A,,122017
1,India,Haryana,Gurgaon,Gurgaon,Sector 111,,122017
1,India,Haryana,Gurgaon,Gurgaon,Sector 112,,122017
1,India,Haryana,Gurgaon,Gurgaon,Sector 113,,122017
1,India,Haryana,Gurgaon,Gurgaon,Sector 114,,122017
1,India,Haryana,Gurgaon,Gurgaon,Sector 115,,122017
1,India,Haryana,Gurgaon,Gurgaon,Sector 11A,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 12,,122022
1,India,Haryana,Gurgaon,Gurgaon,Sector 12A,,122022
1,India,Haryana,Gurgaon,Gurgaon,Sector 13,,122022
1,India,Haryana,Gurgaon,Gurgaon,Sector 14,,122007
1,India,Haryana,Gurgaon,Gurgaon,Sector 15 Part I,,122022
1,India,Haryana,Gurgaon,Gurgaon,Sector 15 Part II,,122022
1,India,Haryana,Gurgaon,Gurgaon,Sector 16,,122022
1,India,Haryana,Gurgaon,Gurgaon,Sector 17,,122001
1,India,Haryana,Gurgaon,Gurgaon,Sector 18,,122015
1,India,Haryana,Gurgaon,Gurgaon,Sector 19,,122008
1,India,Haryana,Gurgaon,Gurgaon,Sector 2,,122017
1,India,Haryana,Gurgaon,Gurgaon,Sector 20,,122016
1,India,Haryana,Gurgaon,Gurgaon,Sector 21,,122016
1,India,Haryana,Gurgaon,Gurgaon,Sector 22,,122017
1,India,Haryana,Gurgaon,Gurgaon,Sector 23,,122017
1,India,Haryana,Gurgaon,Gurgaon,Sector 23A,,122022
1,India,Haryana,Gurgaon,Gurgaon,Sector 24,,122010
1,India,Haryana,Gurgaon,Gurgaon,Sector 25,,122008
1,India,Haryana,Gurgaon,Gurgaon,Sector 25A,,122008
1,India,Haryana,Gurgaon,Gurgaon,Sector 26,,122002
1,India,Haryana,Gurgaon,Gurgaon,Sector 27,,122002
1,India,Haryana,Gurgaon,Gurgaon,Sector 28,,122022
1,India,Haryana,Gurgaon,Gurgaon,Sector 29,,122009
1,India,Haryana,Gurgaon,Gurgaon,Sector 3,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 30,,122022
1,India,Haryana,Gurgaon,Gurgaon,Sector 31,,122003
1,India,Haryana,Gurgaon,Gurgaon,Sector 32,,122003
1,India,Haryana,Gurgaon,Gurgaon,Sector 33,,122003
1,India,Haryana,Gurgaon,Gurgaon,Sector 34,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 35,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 36,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 37 Part I Industrial,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 37 Part II Industrial,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 37C,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 37D,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 38,,122003
1,India,Haryana,Gurgaon,Gurgaon,Sector 39,,122003
1,India,Haryana,Gurgaon,Gurgaon,Sector 3A,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 4,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 40,,122003
1,India,Haryana,Gurgaon,Gurgaon,Sector 41,,122001
1,India,Haryana,Gurgaon,Gurgaon,Sector 42,,122002
1,India,Haryana,Gurgaon,Gurgaon,Sector 43,,122009
1,India,Haryana,Gurgaon,Gurgaon,Sector 44,,122003
1,India,Haryana,Gurgaon,Gurgaon,Sector 45,,122003
1,India,Haryana,Gurgaon,Gurgaon,Sector 46,,122003
1,India,Haryana,Gurgaon,Gurgaon,Sector 47,,122018
1,India,Haryana,Gurgaon,Gurgaon,Sector 48,,122018
1,India,Haryana,Gurgaon,Gurgaon,Sector 49,,122018
1,India,Haryana,Gurgaon,Gurgaon,Sector 5,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 50,,122018
1,India,Haryana,Gurgaon,Gurgaon,Sector 51,,122413
1,India,Haryana,Gurgaon,Gurgaon,Sector 52,,122003
1,India,Haryana,Gurgaon,Gurgaon,Sector 52A,,122003
1,India,Haryana,Gurgaon,Gurgaon,Sector 53,,122003
1,India,Haryana,Gurgaon,Gurgaon,Sector 54,,122011
1,India,Haryana,Gurgaon,Gurgaon,Sector 55,,122011
1,India,Haryana,Gurgaon,Gurgaon,Sector 56,,122011
1,India,Haryana,Gurgaon,Gurgaon,Sector 57,,122011
1,India,Haryana,Gurgaon,Gurgaon,Sector 58,,122011
1,India,Haryana,Gurgaon,Gurgaon,Sector 59,,122011
1,India,Haryana,Gurgaon,Gurgaon,Sector 6,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 60,,122011
1,India,Haryana,Gurgaon,Gurgaon,Sector 61,,122011
1,India,Haryana,Gurgaon,Gurgaon,Sector 62,,122413
1,India,Haryana,Gurgaon,Gurgaon,Sector 63,,122011
1,India,Haryana,Gurgaon,Gurgaon,Sector 64,,122102
1,India,Haryana,Gurgaon,Gurgaon,Sector 65,,122018
1,India,Haryana,Gurgaon,Gurgaon,Sector 66,,122018
1,India,Haryana,Gurgaon,Gurgaon,Sector 67,,122102
1,India,Haryana,Gurgaon,Gurgaon,Sector 67A,,122102
1,India,Haryana,Gurgaon,Gurgaon,Sector 68,,122018
1,India,Haryana,Gurgaon,Gurgaon,Sector 69,,122018
1,India,Haryana,Gurgaon,Gurgaon,Sector 7,,122001
1,India,Haryana,Gurgaon,Gurgaon,Sector 70,,122018
1,India,Haryana,Gurgaon,Gurgaon,Sector 70A,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 71,,122018
1,India,Haryana,Gurgaon,Gurgaon,Sector 72,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 72A,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 73,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 74,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 74A,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 75,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 75A,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 76,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 77,,122101
1,India,Haryana,Gurgaon,Gurgaon,Sector 78,,122101
1,India,Haryana,Gurgaon,Gurgaon,Sector 79,,122101
1,India,Haryana,Gurgaon,Gurgaon,Sector 8,,122051
1,India,Haryana,Gurgaon,Gurgaon,Sector 80,,122051
1,India,Haryana,Gurgaon,Gurgaon,Sector 81,,122051
1,India,Haryana,Gurgaon,Gurgaon,Sector 81A,,122051
1,India,Haryana,Gurgaon,Gurgaon,Sector 82,,122012
1,India,Haryana,Gurgaon,Gurgaon,Sector 82A,,122012
1,India,Haryana,Gurgaon,Gurgaon,Sector 83,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 84,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 85,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 86,,122051
1,India,Haryana,Gurgaon,Gurgaon,Sector 87,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 88,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sector 88A,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 88B,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 89,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 89A,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 89B,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 9,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 90,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 91,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 92,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 93,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 94,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 95,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 95A,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 95B,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 96,,122503
1,India,Haryana,Gurgaon,Gurgaon,Sector 97,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 98,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 99,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 99A,,122505
1,India,Haryana,Gurgaon,Gurgaon,Sector 9A,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sector 9B,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sewari,,122506
1,India,Haryana,Gurgaon,Gurgaon,Shahchokha,,122508
1,India,Haryana,Gurgaon,Gurgaon,Shankar Vihar,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sherpur,,122502
1,India,Haryana,Gurgaon,Gurgaon,Shivaji Nagar (Gurgaon),,122001
1,India,Haryana,Gurgaon,Gurgaon,Shivaji Park Colony,,122004
1,India,Haryana,Gurgaon,Gurgaon,Shivpuri,,122006
1,India,Haryana,Gurgaon,Gurgaon,Shivpuri Extn,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sidhrawali,,122413
1,India,Haryana,Gurgaon,Gurgaon,Sihri Singhalheri,,122508
1,India,Haryana,Gurgaon,Gurgaon,Sikanderpur,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sikohpur,,122004
1,India,Haryana,Gurgaon,Gurgaon,Sikrawa,,122508
1,India,Haryana,Gurgaon,Gurgaon,Singar,,122508
1,India,Haryana,Gurgaon,Gurgaon,Smaspur,,122003
1,India,Haryana,Gurgaon,Gurgaon,Sohna,,122103
1,India,Haryana,Gurgaon,Gurgaon,Sohna Adda,,122001
1,India,Haryana,Gurgaon,Gurgaon,South City I,,122001
1,India,Haryana,Gurgaon,Gurgaon,South City II,,122018
1,India,Haryana,Gurgaon,Gurgaon,Subhash Nagar,,122006
1,India,Haryana,Gurgaon,Gurgaon,Sudaka,,122107
1,India,Haryana,Gurgaon,Gurgaon,Sultanpur,,122506
1,India,Haryana,Gurgaon,Gurgaon,Sundh,,122105
1,India,Haryana,Gurgaon,Gurgaon,Surya Vihar,,122001
1,India,Haryana,Gurgaon,Gurgaon,Sushant Lok I,,122009
1,India,Haryana,Gurgaon,Gurgaon,Sushant Lok II,,122009
1,India,Haryana,Gurgaon,Gurgaon,Sushant Lok III,,122002
1,India,Haryana,Gurgaon,Gurgaon,Syed Shahpur,,122414
1,India,Haryana,Gurgaon,Gurgaon,Tain,,122107
1,India,Haryana,Gurgaon,Gurgaon,Tapkan,,122107
1,India,Haryana,Gurgaon,Gurgaon,Tatarpur,,122502
1,India,Haryana,Gurgaon,Gurgaon,Tauru,,122105
1,India,Haryana,Gurgaon,Gurgaon,Teekli,,122101
1,India,Haryana,Gurgaon,Gurgaon,Turkiawas,,122502
1,India,Haryana,Gurgaon,Gurgaon,Udyog Vihar Phase I,,122022
1,India,Haryana,Gurgaon,Gurgaon,Udyog Vihar Phase II,,122016
1,India,Haryana,Gurgaon,Gurgaon,Udyog Vihar Phase III,,122016
1,India,Haryana,Gurgaon,Gurgaon,Udyog Vihar Phase IV,,122004
1,India,Haryana,Gurgaon,Gurgaon,Udyog Vihar Phase V,,122008
1,India,Haryana,Gurgaon,Gurgaon,Udyog Vihar Phase VI,,122004
1,India,Haryana,Gurgaon,Gurgaon,Ujina,,122107
1,India,Haryana,Gurgaon,Gurgaon,Umra,,122108
1,India,Haryana,Gurgaon,Gurgaon,Unchamajra,,122503
1,India,Haryana,Gurgaon,Gurgaon,Urban Estate (Gurgaon),,122001
1,India,Haryana,Gurgaon,Gurgaon,Vishnu Garden,,122017
1,India,Haryana,Gurgaon,Gurgaon,Wazipur,,122505
1,India,Haryana,Gurgaon,Gurgaon,Wazirabad,,122003
1,India,Haryana,Faridabad,Faridabad,Aharwan,,121102
1,India,Haryana,Faridabad,Faridabad,Alawalpur,,121102
1,India,Haryana,Faridabad,Faridabad,Ali Meo,,121106
1,India,Haryana,Faridabad,Faridabad,Alika,,121102
1,India,Haryana,Faridabad,Faridabad,Alipur,,121101
1,India,Haryana,Faridabad,Faridabad,Amarnagar (Faridabad),,121003
1,India,Haryana,Faridabad,Faridabad,Amarpur,,121004
1,India,Haryana,Faridabad,Faridabad,Amroli,,121102
1,India,Haryana,Faridabad,Faridabad,Anangpur,,121003
1,India,Haryana,Faridabad,Faridabad,Andhop,,121106
1,India,Haryana,Faridabad,Faridabad,Asaota,,121102
1,India,Haryana,Faridabad,Faridabad,Asaoti,,121102
1,India,Haryana,Faridabad,Faridabad,Atali,,121004
1,India,Haryana,Faridabad,Faridabad,Aurangabad (Faridabad),,121105
1,India,Haryana,Faridabad,Faridabad,Badarpur Syed,,121101
1,India,Haryana,Faridabad,Faridabad,Baghola,,121102
1,India,Haryana,Faridabad,Faridabad,Bahin,,121105
1,India,Haryana,Faridabad,Faridabad,Ballabgarh,,121004
1,India,Haryana,Faridabad,Faridabad,Bamni Khera,,121105
1,India,Haryana,Faridabad,Faridabad,Banchari,,121106
1,India,Haryana,Faridabad,Faridabad,Banswa,,121107
1,India,Haryana,Faridabad,Faridabad,Baroli,,121102
1,India,Haryana,Faridabad,Faridabad,Baroli,,121004
1,India,Haryana,Faridabad,Faridabad,Bhainsrawali,,121101
1,India,Haryana,Faridabad,Faridabad,Bhandoli,,121107
1,India,Haryana,Faridabad,Faridabad,Bhaskola,,121002
1,India,Haryana,Faridabad,Faridabad,Bhiduki,,121107
1,India,Haryana,Faridabad,Faridabad,Bhuvapur,,121101
1,India,Haryana,Faridabad,Faridabad,Chandpur,,121101
1,India,Haryana,Faridabad,Faridabad,Chant,,121102
1,India,Haryana,Faridabad,Faridabad,Chawla Colony Ballabgarh,,121004
1,India,Haryana,Faridabad,Faridabad,Chhainsa,,121004
1,India,Haryana,Faridabad,Faridabad,Chhainsa,,121103
1,India,Haryana,Faridabad,Faridabad,Chhajju Nagar,,121102
1,India,Haryana,Faridabad,Faridabad,Chirwari,,121102
1,India,Haryana,Faridabad,Faridabad,Dayalpur,,121004
1,India,Haryana,Faridabad,Faridabad,Deeg,,121004
1,India,Haryana,Faridabad,Faridabad,Dhatir,,121102
1,India,Haryana,Faridabad,Faridabad,Dhauj,,121004
1,India,Haryana,Faridabad,Faridabad,Dighot,,121105
1,India,Haryana,Faridabad,Faridabad,E C Dhauj,,121004
1,India,Haryana,Faridabad,Faridabad,Escortsnagar Faridabad,,121007
1,India,Haryana,Faridabad,Faridabad,Factory Area Faridabad,,121001
1,India,Haryana,Faridabad,Faridabad,Faridabad City,,121002
1,India,Haryana,Faridabad,Faridabad,Faridabad NIT H.O,,121001
1,India,Haryana,Faridabad,Faridabad,Faridabad Sector 12,,121007
1,India,Haryana,Faridabad,Faridabad,Faridabad Sector 15,,121007
1,India,Haryana,Faridabad,Faridabad,Faridabad Sector 16,,121002
1,India,Haryana,Faridabad,Faridabad,Faridabad Sector 16a ,,121002
1,India,Haryana,Faridabad,Faridabad,Faridabad Sector 18,,121002
1,India,Haryana,Faridabad,Faridabad,Faridabad Sector 22,,121005
1,India,Haryana,Faridabad,Faridabad,Faridabad Sector 29,,121008
1,India,Haryana,Faridabad,Faridabad,Faridabad Sector 3,,121004
1,India,Haryana,Faridabad,Faridabad,Faridabad Sector 7,,121006
1,India,Haryana,Faridabad,Faridabad,Faridabad Sector 8,,121006
1,India,Haryana,Faridabad,Faridabad,Faridabad Sector 9,,121006
1,India,Haryana,Faridabad,Faridabad,Faridpur,,121101
1,India,Haryana,Faridabad,Faridabad,Fatehpur Billoch,,121004
1,India,Haryana,Faridabad,Faridabad,Fatehpur Tagga,,121004
1,India,Haryana,Faridabad,Faridabad,Feroz Gandhi Nagar Faridabad,,121001
1,India,Haryana,Faridabad,Faridabad,G.T. Road Faridabad,,121006
1,India,Haryana,Faridabad,Faridabad,Gadpuri,,121004
1,India,Haryana,Faridabad,Faridabad,Gehlab,,121103
1,India,Haryana,Faridabad,Faridabad,Gharrot,,121103
1,India,Haryana,Faridabad,Faridabad,Ghori,,121102
1,India,Haryana,Faridabad,Faridabad,Gonchhi,,121004
1,India,Haryana,Faridabad,Faridabad,Gorota,,121106
2,India,Haryana,Faridabad,Faridabad,Greater Faridabad,,121014
1,India,Haryana,Faridabad,Faridabad,Gulawad,,121107
1,India,Haryana,Faridabad,Faridabad,Gurukul Indraprashtha,,121003
1,India,Haryana,Faridabad,Faridabad,Hassanpur,,121107
1,India,Haryana,Faridabad,Faridabad,Hathin,,121103
1,India,Haryana,Faridabad,Faridabad,Hodal,,121106
1,India,Haryana,Faridabad,Faridabad,Hurithal,,121103
1,India,Haryana,Faridabad,Faridabad,Industrial Area Faridabad,,121001
1,India,Haryana,Faridabad,Faridabad,Jaindapur,,121102
1,India,Haryana,Faridabad,Faridabad,Janauli,,121102
1,India,Haryana,Faridabad,Faridabad,Jawahar Colony Faridabad,,121005
1,India,Haryana,Faridabad,Faridabad,Jawahar Nagar Palwal,,121102
1,India,Haryana,Faridabad,Faridabad,Jawan,,121004
1,India,Haryana,Faridabad,Faridabad,Khaika,,121106
1,India,Haryana,Faridabad,Faridabad,Khambi,,121106
1,India,Haryana,Faridabad,Faridabad,Khatela Sarai,,121105
1,India,Haryana,Faridabad,Faridabad,Kheri Kalan,,121002
1,India,Haryana,Faridabad,Faridabad,Kondal,,121103
1,India,Haryana,Faridabad,Faridabad,Kot,,121103
1,India,Haryana,Faridabad,Faridabad,Kurali,,121101
1,India,Haryana,Faridabad,Faridabad,Likhi,,121107
1,India,Haryana,Faridabad,Faridabad,Lohina,,121106
1,India,Haryana,Faridabad,Faridabad,Machhgar,,121004
1,India,Haryana,Faridabad,Faridabad,Madnaka,,121103
2,India,Haryana,Faridabad,Faridabad,Sohna Road,,121004
1,India,Haryana,Faridabad,Faridabad,Malai,,121103
1,India,Haryana,Faridabad,Faridabad,Mandkola,,121103
1,India,Haryana,Faridabad,Faridabad,Manjhawali,,121101
1,India,Haryana,Faridabad,Faridabad,Manpur,,121105
1,India,Haryana,Faridabad,Faridabad,Marraoli,,121106
1,India,Haryana,Faridabad,Faridabad,Mathura Road Faridabad,,121003
1,India,Haryana,Faridabad,Faridabad,Mohna,,121004
1,India,Haryana,Faridabad,Faridabad,N.I.F.M. Faridabad,,121001
1,India,Haryana,Faridabad,Faridabad,N.T.P.C./sector-10 Faridabad,,121004
1,India,Haryana,Faridabad,Faridabad,Nangal Jat,,121105
1,India,Haryana,Faridabad,Faridabad,Neemka,,121004
1,India,Haryana,Faridabad,Faridabad,New Township Palwal,,121102
1,India,Haryana,Faridabad,Faridabad,Nh-2 Faridabad,,121001
1,India,Haryana,Faridabad,Faridabad,Nh-3 Faridabad,,121001
1,India,Haryana,Faridabad,Faridabad,Nh-4 Faridabad,,121001
1,India,Haryana,Faridabad,Faridabad,Nhpc Colony Faridabad,,121010
1,India,Haryana,Faridabad,Faridabad,Pali,,121004
1,India,Haryana,Faridabad,Faridabad,Palwal,,121102
1,India,Haryana,Faridabad,Faridabad,Panhera Khurd,,121004
1,India,Haryana,Faridabad,Faridabad,Pingore,,121105
1,India,Haryana,Faridabad,Faridabad,Prithla,,121102
1,India,Haryana,Faridabad,Faridabad,Rasulpur,,121102
1,India,Haryana,Faridabad,Faridabad,Rupraka,,121103
1,India,Haryana,Faridabad,Faridabad,Sagarpur,,121004
1,India,Haryana,Faridabad,Faridabad,Sec-91,,121013
1,India,Haryana,Faridabad,Faridabad,Sector-21D ,,121012
1,India,Haryana,Faridabad,Faridabad,Seeha,,121102
1,India,Haryana,Faridabad,Faridabad,Seekri,,121004
1,India,Haryana,Faridabad,Faridabad,Seoli,,121105
1,India,Haryana,Faridabad,Faridabad,Siaroli,,121102
1,India,Haryana,Faridabad,Faridabad,Sihol,,121102
1,India,Haryana,Faridabad,Faridabad,Sondh,,121106
1,India,Haryana,Faridabad,Faridabad,Surajkund Faridabad,,121009
1,India,Haryana,Faridabad,Faridabad,Tappa Bilochpur,,121107
1,India,Haryana,Faridabad,Faridabad,Teekri Brahman,,121102
1,India,Haryana,Faridabad,Faridabad,Tigaon,,121101
1,India,Haryana,Faridabad,Faridabad,Tilpat,,121003
1,India,Haryana,Faridabad,Faridabad,Uttawar,,121103
1,India,Haryana,Faridabad,Faridabad,Greater Faridabad,Greater Faridabad Sector 81,121004
1,India,Haryana,Faridabad,Faridabad,Greater Faridabad,Greater Faridabad Sector 17,121002
1,India,Haryana,Faridabad,Faridabad,Greater Faridabad,Greater Faridabad Sector 88,121002
1,India,Haryana,Faridabad,Faridabad,Greater Faridabad,Greater Faridabad Sector 93,121002
1,India,Haryana,Faridabad,Faridabad,Greater Faridabad,Greater Faridabad Sector 87,121002
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Abupur,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Achheja,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Adhyatmic Nagar,,201015
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Alamnagar,,245208
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Alipur,,245201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Anwarpur,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Arya Nagar (Ghaziabad),,201009
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Asaura,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Ashok Nagar (Ghaziabad),,201001
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Athsaini,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Atola,,245101
